channel_key,column_name,en_name,cn_name,unit,version,channel_type,channel_category,app,sub_app,fact_sheet_name,sampling_rate,data_type,original_name,channel_dimension
2335,pitch1drivetemp__min,Pitch1DriveTemp,1号变桨驱动温度最小值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch1DriveTempMin,1
2336,pitch1drivetemp__mean,Pitch1DriveTemp,1号变桨驱动温度平均值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch1DriveTempAve,1
2337,pitch2drivetemp__max,Pitch2DriveTemp,2号变桨驱动温度最大值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch2DriveTempMax,1
2338,pitch2drivetemp__min,Pitch2DriveTemp,2号变桨驱动温度最小值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch2DriveTempMin,1
2339,pitch2drivetemp__mean,Pitch2DriveTemp,2号变桨驱动温度平均值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch2DriveTempAve,1
2340,pitch3drivetemp__max,Pitch3DriveTemp,3号变桨驱动温度最大值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch3DriveTempMax,1
2341,pitch3drivetemp__min,Pitch3DriveTemp,3号变桨驱动温度最小值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch3DriveTempMin,1
2342,pitch3drivetemp__mean,Pitch3DriveTemp,3号变桨驱动温度平均值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch3DriveTempAve,1
2343,pitch1motivitytemp__max,Pitch1MotivityTemp,1号变桨储能设备温度最大值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch1MotivityTempMax,1
2344,pitch1motivitytemp__min,Pitch1MotivityTemp,1号变桨储能设备温度最小值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch1MotivityTempMin,1
2345,pitch1motivitytemp__mean,Pitch1MotivityTemp,1号变桨储能设备温度平均值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch1MotivityTempAve,1
2346,pitch2motivitytemp__max,Pitch2MotivityTemp,2号变桨储能设备温度最大值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch2MotivityTempMax,1
2347,pitch2motivitytemp__min,Pitch2MotivityTemp,2号变桨储能设备温度最小值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch2MotivityTempMin,1
2348,pitch2motivitytemp__mean,Pitch2MotivityTemp,2号变桨储能设备温度平均值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch2MotivityTempAve,1
2349,pitch3motivitytemp__max,Pitch3MotivityTemp,3号变桨储能设备温度最大值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch3MotivityTempMax,1
2350,pitch3motivitytemp__min,Pitch3MotivityTemp,3号变桨储能设备温度最小值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch3MotivityTempMin,1
2351,pitch3motivitytemp__mean,Pitch3MotivityTemp,3号变桨储能设备温度平均值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_Pitch3MotivityTempAve,1
2352,hubtemp__max,HubTemp,轮毂温度最大值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_HubTempMax,1
2353,hubtemp__min,HubTemp,轮毂温度最小值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_HubTempMin,1
2354,hubtemp__mean,HubTemp,轮毂温度平均值,degree,202003.1,10min,Statistics,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,Stat_HubTempAve,1
2355,grsavedappoptimetotal,grSavedAppOpTimeTotal,App总运行时间,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,grSavedAppOpTimeTotal,1
2356,grsavedappopday,grSavedAppOpDay,App运行时间戳<天>,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,grSavedAppOpDay,1
2357,grsavedappophour,grSavedAppOpHour,App运行时间戳<小时>,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,grSavedAppOpHour,1
2358,grsavedappopmin,grSavedAppOp,App运行时间戳<分钟>,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,grSavedAppOpMin,1
2359,grsavedappopsec,grSavedAppOpSec,App运行时间戳<秒>,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,grSavedAppOpSec,1
2360,operationsec,OperationSec,App运行时间戳-秒,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,,double,PRE_OperationSec,1
2361,operationmin,Operation,App运行时间戳-分,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,,double,PRE_OperationMin,1
2362,operationhour,OperationHour,App运行时间戳-时,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,,double,PRE_OperationHour,1
2363,operationday,OperationDay,App运行时间戳-天,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,,double,PRE_OperationDay,1
2364,appnewminute,AppNewute,App更新1min,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,,boolean,PRE_AppNewMinute,1
2365,appnewhour,AppNewHour,App更新1hour,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,,boolean,PRE_AppNewHour,1
2366,appnewday,AppNewDay,App更新1天,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,,boolean,PRE_AppNewDay,1
2367,tempforembearing,TempForeMBearing,主轴承前轴承温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempForeMBearing,1
2368,temprearmbearing,TempRearMBearing,主轴承后轴承温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempRearMBearing,1
2369,gearoilpressurefilterinlet,GearOilPressureFilterInlet,齿轮箱油路滤网前油压,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_GearOilPressureFilterInlet,1
2370,gearoilpressuregbxinlet,GearOilPressureGBXInlet,齿轮箱油路入口油压,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_GearOilPressureGBXInlet,1
2371,gearoildiffpressureinlinefilter,GearOilDiffPressureInlineFilter,齿轮箱过滤器压差,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_GearOilDiffPressureInlineFilter,1
2372,tempgearbearingnde,TempGearBearingNDE,齿轮箱高速轴非驱动端轴承温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearBearingNDE,1
2373,tempgearbearingde,TempGearBearingDE,齿轮箱高速轴驱动端轴承温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearBearingDE,1
2374,tempgearbearinginterde,TempGearBearingInterDE,齿轮箱中速轴驱动端轴承温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearBearingInterDE,1
2375,tempgearbearinginternde,TempGearBearingInterNDE,齿轮箱中速轴非驱动端轴承温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearBearingInterNDE,1
2376,tempgearboxbearing_hss_gsgs,TempGearboxBearing_HSS_GSGS,齿轮箱高速轴(GSGS)温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearboxBearing_HSS_GSGS,1
2377,tempgearboxbearing_hss_gsrs,TempGearboxBearing_HSS_GSRS,齿轮箱高速轴(GSRS)温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearboxBearing_HSS_GSRS,1
2378,tempgearboxbearing_hss_rs,TempGearboxBearing_HSS_RS,齿轮箱高速轴(RS)温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearboxBearing_HSS_RS,1
2379,tempgearboxbearing_ims_gsgs,TempGearboxBearing_IMS_GSGS,齿轮箱中速轴(GSGS)温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearboxBearing_IMS_GSGS,1
2380,tempgearboxbearing_ims_gsrs,TempGearboxBearing_IMS_GSRS,齿轮箱中速轴(GSRS)温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearboxBearing_IMS_GSRS,1
2381,tempgearboxbearing_ims_rs,TempGearboxBearing_IMS_RS,齿轮箱中速轴(RS)温度,degree,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TempGearboxBearing_IMS_RS,1
2382,windspeedraw1,WindSpeedRaw1,传感器1测量风速原始值,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_WindSpeedRaw1,1
2383,windspeedraw2,WindSpeedRaw2,传感器2测量风速原始值,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_WindSpeedRaw2,1
2384,actpowermeasure,ActPowerMeasure,电能表测得有功功率,kW,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_ActPowerMeasure,1
2385,lowwindstop,LowWindStop,小风停机,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,boolean,PRE_LowWindStop,1
2386,oc_sumpitch,OC_SumPitch,桨角积分,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,boolean,PRE_OC_SumPitch,1
2387,oc_gridconnected,OC_GridConnected,双馈并网,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,boolean,PRE_OC_GridConnected,1
2388,oc_grid_lsconnected,OC_Grid_LSConnected,双模并网,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,boolean,PRE_OC_Grid_LSConnected,1
2389,sc_overspeedlevel1,SC_OverSpeedLevel1,一级过速,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,boolean,PRE_SC_OverSpeedLevel1,1
2390,sc_overspeedlevel2,SC_OverSpeedLevel2,二级过速,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,boolean,PRE_SC_OverSpeedLevel2,1
2391,sc_overspeedturb,SC_OverSpeedTurb,湍流过速,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,boolean,PRE_SC_OverSpeedTurb,1
2392,plcloadpercent,PlcLoadPercent,机端PLC的运行Load,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_PlcLoadPercent,1
2393,aeroimbalancefactor,AeroImbalanceFactor,气动不平衡因子,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,PRE_AeroImbalanceFactor,1
2394,turbineoperationmode,TurbineOperationMode,风机运行状态代码,NA,202003,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_TurbineOperationMode,1
2395,gearboxoilparticle_total,GearboxOilParticle_Total,齿轮箱颗粒计数器总值,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,PRE_GearboxOilParticle_Total,1
2396,gearboxoilparticle_day,GearboxOilParticle_Day,齿轮箱颗粒计数器当日值,NA,202003,10min,PRE,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,PRE_GearboxOilParticle_Day,1
2397,gbxtorquearmpositionleft,GBXTorqueArmPositionLeft,齿轮箱扭力臂位移（左）,mm,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_GBXTorqueArmPositionLeft,1
2398,gbxtorquearmpositionright,GBXTorqueArmPositionRight,齿轮箱扭力臂位移（右）,mm,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_GBXTorqueArmPositionRight,1
2399,pitch1motortemp,Pitch1MotorTemp,1号变桨电机温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch1MotorTemp,1
2400,pitch2motortemp,Pitch2MotorTemp,2号变桨电机温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch2MotorTemp,1
2401,pitch3motortemp,Pitch3MotorTemp,3号变桨电机温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch3MotorTemp,1
2402,pitch1drivetemp,Pitch1DriveTemp,1号变桨驱动温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch1DriveTemp,1
2403,pitch2drivetemp,Pitch2DriveTemp,2号变桨驱动温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch2DriveTemp,1
2404,pitch3drivetemp,Pitch3DriveTemp,3号变桨驱动温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch3DriveTemp,1
2405,pitch1motivitytemp,Pitch1MotivityTemp,1号变桨储能设备温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch1MotivityTemp,1
2406,pitch2motivitytemp,Pitch2MotivityTemp,2号变桨储能设备温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch2MotivityTemp,1
2407,pitch3motivitytemp,Pitch3MotivityTemp,3号变桨储能设备温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_Pitch3MotivityTemp,1
2408,hubtemp,HubTemp,轮毂温度,degree,202003.1,1s,PRE,DigitalTwin,,fact_digitaltwindata_load,1,double,PRE_HubTemp,1
2409,tow_idlingaccx1rms,TOW_IdlingAccX1RMS,空转状态塔筒1阶前后振动有效值,m/s^2,202003,1min,Tower,DigitalTwin,,fact_digitaltwindata_load,0.01666667,double,TOW_IdlingAccX1RMS,1
2410,tow_idlingaccx2rms,TOW_IdlingAccX2RMS,空转状态塔筒2阶前后振动有效值,m/s^2,202003,1min,Tower,DigitalTwin,,fact_digitaltwindata_load,0.01666667,double,TOW_IdlingAccX2RMS,1
2411,tow_idlingaccy1rms,TOW_IdlingAccY1RMS,空转状态塔筒1阶左右振动有效值,m/s^2,202003,1min,Tower,DigitalTwin,,fact_digitaltwindata_load,0.01666667,double,TOW_IdlingAccY1RMS,1
2412,tow_idlingaccy2rms,TOW_IdlingAccY2RMS,空转状态塔筒2阶左右振动有效值,m/s^2,202003,1min,Tower,DigitalTwin,,fact_digitaltwindata_load,0.01666667,double,TOW_IdlingAccY2RMS,1
2413,lac_bp50_counter,LAC_BP50_Counter,BP50刹车触发次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_BP50_Counter,1
2414,lac_bp51_counter,LAC_BP51_Counter,BP51刹车触发次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_BP51_Counter,1
2415,lac_bp100_counter,LAC_BP100_Counter,BP100刹车触发次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_BP100_Counter,1
2416,lac_bp198_counter,LAC_BP198_Counter,BP198刹车触发次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_BP198_Counter,1
2417,lac_bp200_counter,LAC_BP200_Counter,BP200刹车触发次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_BP200_Counter,1
2418,lac_bp210_counter,LAC_BP210_Counter,BP210刹车触发次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_BP210_Counter,1
2419,lac_successcutinratio,LAC_SuccessCutInRatio,风机并网成功率,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_SuccessCutInRatio,1
2420,lac_sumpitchcnt,LAC_SumPitchCNT,风机并网的桨角积分次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_SumPitchCNT,1
2421,lac_gridopcnt,LAC_GridOpCNT,风机并网的实际并网次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_GridOpCNT,1
2422,lac_overspeedlevel1_cnt,LAC_OverSpeedLevel1_CNT,风机一级过速次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_OverSpeedLevel1_CNT,1
2423,lac_overspeedlevel2_cnt,LAC_OverSpeedLevel2_CNT,风机二级过速次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_OverSpeedLevel2_CNT,1
2424,lac_turboverspeed_cnt,LAC_TurbOverSpeed_CNT,风机湍流二级过速次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_TurbOverSpeed_CNT,1
2425,lac_overspeed_cnt,LAC_OverSpeed_CNT,风机总过速次数,NA,202003,10min,LAC,DigitalTwin,,fact_digitaltwindata_load,0.001666667,double,LAC_OverSpeed_CNT,1
2426,ble_pchx_irf_1,BLE_PCHX_IRF_1,机舱X方向振动IRF值1,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_1,1
2427,ble_pchx_irf_2,BLE_PCHX_IRF_2,机舱X方向振动IRF值2,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_2,1
2428,ble_pchx_irf_3,BLE_PCHX_IRF_3,机舱X方向振动IRF值3,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_3,1
2429,ble_pchx_irf_4,BLE_PCHX_IRF_4,机舱X方向振动IRF值4,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_4,1
2430,ble_pchx_irf_5,BLE_PCHX_IRF_5,机舱X方向振动IRF值5,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_5,1
2431,ble_pchx_irf_6,BLE_PCHX_IRF_6,机舱X方向振动IRF值6,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_6,1
2432,ble_pchx_irf_7,BLE_PCHX_IRF_7,机舱X方向振动IRF值7,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_7,1
2433,ble_pchx_irf_8,BLE_PCHX_IRF_8,机舱X方向振动IRF值8,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_8,1
2434,ble_pchx_irf_9,BLE_PCHX_IRF_9,机舱X方向振动IRF值9,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_9,1
2435,ble_pchx_irf_10,BLE_PCHX_IRF_10,机舱X方向振动IRF值10,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_10,1
2436,ble_pchx_irf_11,BLE_PCHX_IRF_11,机舱X方向振动IRF值11,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_11,1
2437,ble_pchx_irf_12,BLE_PCHX_IRF_12,机舱X方向振动IRF值12,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_12,1
2438,ble_pchx_irf_13,BLE_PCHX_IRF_13,机舱X方向振动IRF值13,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_13,1
2439,ble_pchx_irf_14,BLE_PCHX_IRF_14,机舱X方向振动IRF值14,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_14,1
2440,ble_pchx_irf_15,BLE_PCHX_IRF_15,机舱X方向振动IRF值15,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_15,1
2441,ble_pchx_irf_16,BLE_PCHX_IRF_16,机舱X方向振动IRF值16,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_16,1
2442,ble_pchx_irf_17,BLE_PCHX_IRF_17,机舱X方向振动IRF值17,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_17,1
2443,ble_pchx_irf_18,BLE_PCHX_IRF_18,机舱X方向振动IRF值18,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_18,1
2444,ble_pchx_irf_19,BLE_PCHX_IRF_19,机舱X方向振动IRF值19,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_19,1
2445,ble_pchx_irf_20,BLE_PCHX_IRF_20,机舱X方向振动IRF值20,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_20,1
2446,ble_pchx_irf_21,BLE_PCHX_IRF_21,机舱X方向振动IRF值21,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_21,1
2447,ble_pchx_irf_22,BLE_PCHX_IRF_22,机舱X方向振动IRF值22,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_22,1
2448,ble_pchx_irf_23,BLE_PCHX_IRF_23,机舱X方向振动IRF值23,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_23,1
2449,ble_pchx_irf_24,BLE_PCHX_IRF_24,机舱X方向振动IRF值24,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_24,1
2450,ble_pchx_irf_25,BLE_PCHX_IRF_25,机舱X方向振动IRF值25,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_25,1
2451,ble_pchx_irf_26,BLE_PCHX_IRF_26,机舱X方向振动IRF值26,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_26,1
2452,ble_pchx_irf_27,BLE_PCHX_IRF_27,机舱X方向振动IRF值27,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_27,1
2453,ble_pchx_irf_28,BLE_PCHX_IRF_28,机舱X方向振动IRF值28,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_28,1
2454,ble_pchx_irf_29,BLE_PCHX_IRF_29,机舱X方向振动IRF值29,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_29,1
2455,ble_pchx_irf_30,BLE_PCHX_IRF_30,机舱X方向振动IRF值30,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_30,1
2456,ble_pchx_irf_31,BLE_PCHX_IRF_31,机舱X方向振动IRF值31,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_31,1
2457,ble_pchx_irf_32,BLE_PCHX_IRF_32,机舱X方向振动IRF值32,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_32,1
2458,ble_pchx_irf_33,BLE_PCHX_IRF_33,机舱X方向振动IRF值33,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_33,1
2459,ble_pchx_irf_34,BLE_PCHX_IRF_34,机舱X方向振动IRF值34,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_34,1
2460,ble_pchx_irf_35,BLE_PCHX_IRF_35,机舱X方向振动IRF值35,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_35,1
2461,ble_pchx_irf_36,BLE_PCHX_IRF_36,机舱X方向振动IRF值36,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_36,1
2462,ble_pchx_irf_37,BLE_PCHX_IRF_37,机舱X方向振动IRF值37,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_37,1
2463,ble_pchx_irf_38,BLE_PCHX_IRF_38,机舱X方向振动IRF值38,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_38,1
2464,ble_pchx_irf_39,BLE_PCHX_IRF_39,机舱X方向振动IRF值39,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_39,1
2465,ble_pchx_irf_40,BLE_PCHX_IRF_40,机舱X方向振动IRF值40,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_40,1
2466,ble_pchx_irf_41,BLE_PCHX_IRF_41,机舱X方向振动IRF值41,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_41,1
2467,ble_pchx_irf_42,BLE_PCHX_IRF_42,机舱X方向振动IRF值42,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_42,1
2468,ble_pchx_irf_43,BLE_PCHX_IRF_43,机舱X方向振动IRF值43,NA,202003,10min,Blade,DigitalTwin,DigitalTwinLogger,fact_digitaltwindata_load,0.001666667,double,BLE_PCHX_IRF_43,1
